,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
4837,574.0,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
4838,774.0,France,Female,32,4,0.0,2,0,0,114899.13,0
4839,735.0,France,Female,38,1,0.0,3,0,0,92220.12,1
4840,639.0,Spain,Female,27,8,133806.54,2,1,0,6251.3,0
4841,738.0,Spain,Male,44,2,0.0,2,1,0,43018.82,1
4842,835.0,France,Male,32,8,124993.29,2,1,1,27548.06,0
4843,637.0,Spain,Female,44,0,157622.58,1,1,1,120454.2,0
4844,589.0,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
4845,591.0,France,Male,42,9,161651.37,2,1,1,131753.97,0
4846,723.0,France,Female,40,7,142856.95,2,0,0,38019.74,0
4847,831.0,Germany,Male,44,3,111100.98,1,1,1,28144.07,1
4848,733.0,Spain,Male,35,8,102918.38,1,1,1,45959.86,0
4849,654.0,France,Male,47,10,0.0,2,1,0,170481.98,0
4850,590.0,Spain,Male,22,7,125265.61,1,1,1,161253.08,0
4851,657.0,France,Male,37,4,82500.28,1,1,1,115260.72,0
4852,531.0,Germany,Female,64,2,175754.87,2,1,1,60721.4,0
4853,516.0,France,Female,47,6,109387.33,1,0,0,121365.45,0
4854,561.0,France,Male,37,1,100443.36,2,0,1,101693.73,0
4855,682.0,Spain,Female,54,0,83102.72,2,1,1,54132.93,0
4856,575.0,Spain,Male,28,7,0.0,1,1,1,10666.05,0
4857,623.0,France,Female,28,4,0.0,2,1,0,41227.67,0
4858,642.0,France,Female,40,7,0.0,2,1,0,10712.82,0
4859,779.0,France,Female,48,2,115290.27,1,0,0,98912.69,1
4860,671.0,France,Female,42,6,0.0,2,1,0,197202.48,0
4861,495.0,France,Female,40,1,140197.71,2,1,0,150720.39,0
4862,850.0,France,Female,28,1,105245.34,1,0,1,74780.13,0
4863,630.0,France,Male,50,8,0.0,2,0,1,79377.45,0
4864,588.0,France,Male,32,1,0.0,2,1,1,8763.87,0
4865,562.0,Germany,Male,35,3,142296.13,1,0,1,177112.7,0
4866,740.0,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
4867,695.0,France,Male,28,5,171069.39,2,1,1,88689.4,0
4868,589.0,France,Female,39,7,0.0,2,0,0,95985.64,0
4869,607.0,France,Female,31,1,102523.88,1,1,1,166792.71,0
4870,580.0,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
4871,644.0,Germany,Female,44,8,106022.73,2,0,0,148727.42,0
4872,636.0,Spain,Female,36,1,0.0,1,1,0,43134.58,0
4873,599.0,Germany,Male,36,3,128960.21,2,1,1,40318.33,0
4874,507.0,France,Female,35,2,0.0,2,1,0,97633.93,0
4875,682.0,France,Female,48,7,0.0,2,1,0,65069.03,0
4876,714.0,France,Female,24,7,0.0,2,1,0,166335.0,0
4877,696.0,France,Female,25,8,126442.59,1,1,0,121904.44,0
4878,599.0,Spain,Male,51,0,0.0,1,1,1,175235.99,0
4879,577.0,France,Male,37,2,127261.35,1,1,0,56185.05,0
4880,647.0,France,Female,33,4,0.0,1,1,0,152323.04,0
4881,831.0,France,Female,34,2,0.0,2,0,0,165840.94,0
4882,543.0,Germany,Male,30,6,73481.05,1,1,1,176692.65,0
4883,679.0,France,Male,34,7,160515.37,1,1,0,121904.14,0
4884,713.0,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
4885,690.0,Germany,Male,43,2,166522.78,1,0,0,119644.59,1
4886,751.0,France,Male,29,1,135536.5,1,1,0,66825.33,0
4887,613.0,Germany,Female,43,10,120481.69,1,0,0,94875.03,1
4888,701.0,Spain,Male,28,1,103421.32,1,0,1,76304.73,0
4889,698.0,France,Male,33,5,135658.73,2,0,1,39755.0,0
4890,451.0,France,Female,36,2,0.0,2,1,1,180142.42,0
4891,665.0,France,Male,28,8,191402.82,2,1,0,83238.4,0
4892,726.0,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
4893,608.0,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
4894,549.0,France,Female,46,7,0.0,1,1,1,109057.56,0
4895,803.0,France,Male,33,6,0.0,2,1,0,115676.61,0
4896,663.0,France,Male,43,4,87624.03,2,1,0,149401.33,0
4897,558.0,France,Female,45,1,153697.53,2,0,0,89891.4,1
4898,714.0,France,Female,25,4,0.0,2,0,0,82500.84,0
4899,704.0,France,Male,39,5,0.0,1,1,0,6416.92,0
4900,805.0,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
4901,659.0,Germany,Male,34,9,134464.58,2,1,0,178833.34,0
4902,738.0,Germany,Male,62,10,83008.31,1,1,1,42766.03,0
4903,635.0,Spain,Male,35,2,113635.16,1,1,0,90883.12,0
4904,530.0,Spain,Female,36,7,0.0,2,1,0,80619.09,0
4905,661.0,Germany,Male,41,5,122552.48,2,0,1,120646.4,0
4906,531.0,Spain,Male,31,2,118899.45,2,0,0,41409.36,0
4907,694.0,France,Female,29,5,99713.87,1,0,0,112317.89,0
4908,556.0,France,Female,36,2,134208.22,1,0,1,177670.57,0
4909,647.0,Germany,Female,41,1,85906.65,3,1,0,189159.97,0
4910,850.0,Germany,Male,32,3,137714.25,1,0,1,159403.68,0
4911,573.0,Spain,Male,33,1,160777.9,1,1,1,149536.15,0
4912,591.0,France,Male,45,5,0.0,2,1,1,155492.87,0
4913,723.0,France,Male,21,4,0.0,2,0,0,24847.02,0
4914,617.0,France,Male,25,1,102585.88,2,1,1,115387.4,0
4915,704.0,Germany,Female,39,10,102556.18,2,1,0,171971.25,1
4916,457.0,Germany,Male,42,4,126772.57,1,0,1,126106.4,0
4917,787.0,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
4918,651.0,France,Female,34,9,0.0,2,1,0,138113.71,0
4919,612.0,Germany,Male,42,5,141927.1,1,1,1,43018.98,0
4920,828.0,Spain,Male,47,1,109876.82,2,1,0,83611.45,1
4921,724.0,France,Female,34,2,0.0,2,1,1,118863.38,0
4922,648.0,Germany,Male,44,9,111369.79,2,1,1,91947.74,0
4923,569.0,Spain,Male,35,3,116969.35,1,0,0,94488.82,0
4924,765.0,Germany,Female,34,8,136729.51,2,0,0,47058.21,0
4925,577.0,Germany,Female,44,1,152086.15,1,0,1,44719.5,1
4926,603.0,Spain,Male,46,2,0.0,2,1,0,174478.54,0
4927,568.0,Spain,Male,28,1,127289.28,1,0,0,45611.51,0
4928,748.0,Germany,Male,45,2,119852.01,1,0,0,73853.94,1
4929,573.0,Spain,Male,38,4,0.0,2,1,1,196517.43,0
4930,771.0,Spain,Female,41,5,0.0,2,0,1,92914.67,0
4931,410.0,France,Female,35,7,117183.74,1,1,1,109733.73,0
4932,728.0,France,Male,33,8,129907.63,1,0,1,36083.96,0
4933,580.0,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
4934,712.0,France,Male,35,7,124616.23,1,1,1,69320.97,0
4935,680.0,France,Male,31,9,0.0,2,1,0,36145.53,0
4936,384.5,Spain,Female,48,8,95808.19,1,0,0,137702.01,1
4937,721.0,France,Male,35,10,0.0,2,1,0,71594.26,0
4938,563.0,France,Male,35,3,106250.72,1,0,0,39546.32,0
4939,850.0,Germany,Female,27,8,111837.78,2,1,1,110805.79,0
4940,681.0,France,Male,47,9,97023.21,1,1,1,2168.13,0
4941,631.0,France,Female,31,8,137687.72,1,1,0,190067.12,0
4942,614.0,Spain,Female,40,3,113348.5,1,1,1,77789.01,0
4943,704.0,Spain,Male,24,10,122109.78,1,1,1,127654.37,0
4944,786.0,France,Male,32,2,120452.4,2,0,0,79602.86,0
4945,534.0,France,Female,53,7,0.0,2,1,1,80619.17,0
4946,590.0,Spain,Male,34,0,65812.35,2,0,1,160346.3,0
4947,583.0,Spain,Female,40,3,54428.37,1,1,0,109638.78,1
4948,656.0,France,Female,75,3,0.0,2,1,1,1276.87,0
4949,597.0,France,Male,33,9,0.0,2,1,0,49374.82,0
4950,667.0,Germany,Male,32,0,103846.65,1,1,0,20560.69,0
4951,627.0,France,Male,37,2,125190.86,1,0,1,84584.69,0
4952,708.0,France,Female,33,8,0.0,2,0,1,15246.83,0
4953,641.0,France,Male,65,6,38340.02,1,1,0,32607.77,1
4954,527.0,Germany,Female,28,2,123802.98,2,1,1,155846.69,0
4955,465.0,France,Male,33,8,0.0,2,1,0,177668.55,0
4956,628.0,France,Male,39,6,0.0,2,0,0,134441.6,0
4957,570.0,France,Female,61,6,142105.35,1,1,1,45214.04,0
4958,817.0,France,Female,37,6,81070.34,2,1,0,80985.88,0
4959,717.0,France,Male,35,4,0.0,1,1,1,167573.06,0
4960,641.0,France,Female,53,0,123835.52,2,0,1,160110.65,0
4961,624.0,France,Male,51,10,123401.43,2,1,1,127825.25,0
4962,579.0,Germany,Male,49,4,169377.31,1,1,1,123535.05,0
4963,698.0,France,Male,38,2,130015.24,1,1,1,41595.3,0
4964,645.0,France,Male,32,4,0.0,2,0,1,97628.08,0
4965,691.0,France,Male,34,8,133936.04,2,1,0,91359.79,0
4966,638.0,France,Male,34,6,114543.27,1,1,1,97755.29,0
4967,705.0,France,Female,31,3,119794.67,1,0,0,182528.44,0
4968,720.0,France,Male,33,9,0.0,2,1,1,142956.48,0
4969,553.0,Spain,Male,44,4,0.0,1,1,0,10789.3,0
4970,658.0,France,Female,29,8,0.0,2,0,1,130461.09,0
4971,648.0,Germany,Female,32,8,157138.99,3,1,0,190994.48,1
4972,636.0,Spain,Male,45,3,0.0,2,1,1,159463.8,0
4973,527.0,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
4974,717.0,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
4975,614.0,Spain,Male,39,3,151914.93,1,0,0,56459.45,0
4976,737.0,France,Male,43,0,80090.93,1,1,0,39920.0,1
4977,587.0,Spain,Male,51,3,83739.32,1,0,1,148798.45,0
4978,682.0,France,Female,35,2,181166.44,1,1,1,63737.19,1
4979,710.0,France,Male,38,3,130588.82,1,1,1,154997.64,0
4980,507.0,France,Male,42,6,0.0,2,1,0,34777.23,0
4981,609.0,Germany,Male,33,6,94126.67,1,0,0,93718.16,0
4982,786.0,France,Male,32,9,0.0,2,1,0,133112.41,0
4983,688.0,France,Male,38,7,148045.68,1,1,0,175479.92,1
4984,710.0,France,Male,38,2,0.0,2,1,0,96.27,0
4985,779.0,Spain,Male,33,3,0.0,2,1,0,30804.68,0
4986,733.0,France,Female,44,6,168165.84,1,0,1,197193.49,0
4987,583.0,Germany,Female,26,10,72835.56,2,1,0,96792.15,0
4988,620.0,Spain,Male,38,0,0.0,2,1,1,38015.34,0
4989,614.0,Spain,Female,39,6,0.0,2,1,1,164018.98,0
4990,606.0,France,Male,40,6,119501.88,2,1,0,46774.94,0
4991,700.0,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
4992,677.0,Germany,Male,34,3,126729.41,1,1,1,26106.39,1
4993,850.0,Germany,Male,36,5,119984.07,1,1,0,191535.11,1
4994,564.0,France,Male,35,4,0.0,1,1,0,158937.55,0
4995,771.0,Spain,Female,56,2,0.0,1,1,1,25222.6,1
4996,620.0,Spain,Male,42,9,121490.05,1,1,1,29296.74,0
4997,610.0,Spain,Male,46,5,91897.8,1,1,0,54394.28,0
4998,683.0,Germany,Male,35,5,144961.97,1,0,1,26796.73,0
4999,633.0,Germany,Male,42,3,126041.02,1,0,1,11796.89,0
5000,676.0,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
5001,693.0,France,Male,38,7,198338.77,2,1,1,14278.18,0
5002,569.0,Germany,Male,35,2,109196.66,3,1,0,109393.19,1
5003,681.0,France,Male,29,8,0.0,1,1,0,66367.33,0
5004,503.0,Spain,Female,36,9,0.0,2,1,1,16274.67,0
5005,656.0,France,Male,40,2,0.0,2,1,1,180553.48,0
5006,566.0,Germany,Male,65,4,120100.41,1,1,0,107563.16,1
5007,592.0,France,Female,62,5,0.0,1,1,1,100941.57,0
5008,687.0,Spain,Female,50,5,0.0,2,1,0,110230.4,0
5009,686.0,Spain,Male,22,8,0.0,2,0,0,142331.85,0
5010,616.0,Spain,Male,30,2,0.0,2,1,0,199099.51,0
5011,494.0,Spain,Male,67,5,0.0,2,1,1,85890.16,0
5012,534.0,France,Male,38,3,0.0,1,0,0,143938.27,0
5013,695.0,Spain,Female,31,8,0.0,2,0,1,131644.41,0
5014,579.0,Spain,Female,31,9,0.0,2,1,0,112395.98,0
5015,432.0,Germany,Male,38,2,135559.8,2,1,1,71856.3,0
5016,730.0,France,Female,37,1,0.0,2,1,1,124364.63,0
5017,593.0,France,Female,35,6,133489.12,2,1,1,78101.29,0
5018,715.0,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
5019,775.0,Germany,Male,25,10,60205.2,2,1,0,14073.11,0
5020,539.0,France,Male,38,5,0.0,2,1,0,47388.41,0
5021,576.0,Spain,Male,19,6,0.0,2,0,0,72306.07,0
5022,617.0,Spain,Male,50,7,0.0,1,1,0,184839.7,1
5023,688.0,France,Male,40,6,0.0,1,1,1,47886.44,0
5024,608.0,France,Male,33,4,0.0,1,0,1,130474.03,0
5025,670.0,France,Female,42,6,112333.63,1,1,1,65706.86,0
5026,579.0,Germany,Female,50,5,117721.02,1,0,1,192146.63,1
5027,704.0,Spain,Female,44,9,153656.85,1,1,0,158742.81,0
5028,796.0,France,Female,50,1,94164.0,1,1,1,189414.74,0
5029,598.0,Spain,Male,39,1,0.0,2,1,0,159130.32,0
5030,602.0,France,Male,49,0,191808.73,1,0,0,97640.2,0
5031,619.0,France,Male,58,5,152199.33,1,1,1,86022.09,0
5032,492.0,Germany,Female,52,8,125396.24,1,1,0,10014.72,1
5033,641.0,Germany,Male,41,7,104405.54,3,1,0,17384.21,0
5034,623.0,Spain,Female,40,4,0.0,3,1,0,31669.18,0
5035,733.0,France,Female,28,5,0.0,2,0,0,12761.16,0
5036,625.0,Germany,Male,42,6,100047.33,1,1,0,93429.95,0
5037,604.0,France,Female,32,7,127849.38,1,1,0,15798.7,0
5038,512.0,Spain,Female,46,3,0.0,2,1,1,56408.14,0
5039,626.0,France,Male,43,4,137638.69,1,1,0,130442.08,1
5040,656.0,France,Male,38,10,0.0,1,1,1,136521.82,0
5041,785.0,Spain,Male,41,7,0.0,2,1,1,199108.88,0
5042,553.0,France,Male,31,6,0.0,2,0,0,124596.63,0
5043,569.0,France,Female,44,4,0.0,2,0,0,134394.78,0
5044,670.0,France,Male,38,10,89416.99,1,0,0,144275.39,0
5045,586.0,Spain,Male,42,6,0.0,2,1,1,123410.23,0
5046,617.0,Spain,Female,45,1,0.0,1,1,0,143298.06,0
5047,624.0,Spain,Female,35,7,119656.45,2,1,1,4595.05,0
5048,654.0,France,Male,29,4,132954.64,1,1,1,146715.07,0
5049,681.0,Germany,Female,44,3,105206.7,2,1,1,163558.36,0
5050,578.0,Spain,Male,28,4,0.0,2,0,0,6947.09,0
5051,621.0,Spain,Female,37,9,83061.26,2,1,0,9170.54,0
5052,632.0,France,Male,40,5,147650.68,1,1,1,199674.83,0
5053,644.0,France,Male,44,5,73348.56,1,1,0,157166.79,1
5054,821.0,France,Male,28,2,0.0,2,1,0,46072.52,0
5055,754.0,France,Female,38,2,0.0,2,0,0,3524.69,0
5056,568.0,Spain,Female,27,1,116320.68,1,0,1,45563.94,0
5057,584.0,France,Male,33,3,0.0,2,0,1,59103.13,0
5058,549.0,France,Female,29,8,0.0,2,1,1,189558.44,0
5059,729.0,France,Female,38,7,0.0,2,0,0,45779.9,0
5060,523.0,France,Male,61,8,66250.71,1,1,1,21859.06,0
5061,477.0,Germany,Female,24,2,95675.62,2,0,0,162699.7,1
5062,675.0,Germany,Male,42,2,92616.64,2,1,0,8567.18,0
5063,782.0,Spain,Female,41,4,0.0,1,1,0,132943.88,0
5064,616.0,Spain,Female,36,6,0.0,1,1,1,12916.32,1
5065,738.0,Spain,Female,37,8,100565.94,1,1,1,128799.86,0
5066,717.0,Spain,Female,42,5,190305.78,1,1,0,99347.8,1
5067,526.0,Germany,Female,35,9,118536.4,1,1,0,40980.87,1
5068,660.0,France,Male,19,5,127649.64,1,1,1,40368.65,0
5069,525.0,France,Male,35,7,165358.77,1,0,1,94738.54,0
5070,629.0,Spain,Male,29,6,0.0,2,1,1,88842.8,0
5071,616.0,Germany,Female,36,10,78249.53,1,1,0,136934.91,0
5072,521.0,Germany,Female,61,0,125193.96,1,1,1,109356.53,0
5073,687.0,Germany,Female,41,2,154007.21,1,1,0,158408.23,0
5074,677.0,Spain,Female,43,3,133214.88,2,1,1,95936.84,0
5075,695.0,Spain,Male,63,1,146202.93,1,1,1,126688.83,1
5076,663.0,France,Female,27,9,0.0,2,1,0,150850.29,0
5077,496.0,France,Male,30,0,90963.49,1,0,1,27802.0,0
5078,747.0,Spain,Male,41,9,0.0,1,1,0,32430.94,1
5079,706.0,Spain,Male,68,4,114386.85,1,1,1,28601.68,0
5080,472.0,France,Female,26,5,0.0,2,1,0,108411.66,0
5081,703.0,France,Female,40,7,0.0,2,0,1,122518.5,0
5082,850.0,France,Female,38,2,0.0,2,1,0,9015.07,0
5083,667.0,Spain,Male,71,4,137260.78,1,0,1,94433.08,1
5084,559.0,France,Male,33,9,111060.05,2,1,0,110371.84,0
5085,636.0,Spain,Male,60,7,124447.73,1,1,1,141364.62,1
5086,672.0,France,Female,34,8,0.0,2,1,1,16245.25,0
5087,667.0,France,Male,42,7,0.0,1,0,1,108348.94,1
5088,648.0,Germany,Male,33,7,135310.41,2,0,1,171668.2,0
5089,743.0,France,Female,73,6,0.0,2,0,1,107867.38,0
5090,619.0,France,Male,29,5,0.0,2,1,0,194310.1,0
5091,639.0,Spain,Male,34,5,139393.19,2,0,0,33950.08,0
5092,540.0,Spain,Male,28,8,0.0,2,0,0,197588.32,0
5093,766.0,France,Female,26,3,104258.8,1,1,1,428.23,0
5094,749.0,France,Female,26,6,0.0,2,0,1,34948.77,0
5095,655.0,Germany,Male,32,9,113447.01,1,1,0,82084.3,0
5096,630.0,France,Male,33,9,0.0,2,1,0,64804.59,0
5097,778.0,Germany,Female,33,4,111063.73,2,1,0,83556.65,0
5098,757.0,Germany,Female,30,6,161378.02,1,0,0,71926.28,1
5099,529.0,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
5100,620.0,Spain,Male,29,9,0.0,2,1,0,13133.88,0
5101,615.0,France,Female,61,1,104267.7,1,1,0,62845.64,1
5102,735.0,France,Female,25,3,91718.8,1,0,0,28411.23,0
5103,705.0,Spain,Female,47,3,63488.7,1,0,1,28640.92,1
5104,644.0,Spain,Female,46,6,12459.19,1,0,0,156787.34,1
5105,505.0,Germany,Female,37,6,159863.9,2,0,1,125307.87,0
5106,471.0,Germany,Male,23,6,104592.55,2,1,0,131736.23,0
5107,722.0,Spain,Female,50,4,132088.59,1,1,1,128262.14,0
5108,577.0,Spain,Female,39,4,0.0,2,1,0,91366.42,0
5109,744.0,Spain,Male,44,5,120654.68,1,1,0,82290.81,0
5110,653.0,France,Female,32,4,83772.95,1,0,1,23920.65,0
5111,660.0,France,Female,31,6,172325.67,1,0,1,45438.38,0
5112,787.0,France,Male,46,7,117685.31,2,1,1,93360.35,0
5113,617.0,France,Male,41,7,0.0,2,0,1,14496.67,0
5114,567.0,France,Male,39,5,0.0,2,0,0,168521.72,0
5115,682.0,Spain,Female,64,9,0.0,2,1,1,103318.44,0
5116,684.0,France,Male,35,6,135871.5,1,1,1,87219.41,0
5117,447.0,France,Male,41,3,0.0,4,1,1,197490.39,1
5118,625.0,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
5119,585.0,France,Male,36,7,0.0,2,1,0,94283.09,0
5120,516.0,France,Female,42,8,56228.25,1,1,0,46857.52,0
5121,732.0,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
5122,628.0,Germany,Male,40,5,181768.32,2,1,1,129107.97,0
5123,682.0,Spain,Female,48,9,101198.01,1,1,1,49732.9,0
5124,746.0,France,Male,25,9,0.0,2,0,1,88728.47,0
5125,655.0,France,Female,60,3,0.0,2,1,1,86981.45,0
5126,644.0,France,Female,39,9,0.0,1,1,0,3740.93,0
5127,778.0,France,Male,34,5,139064.06,2,0,0,67949.32,0
5128,617.0,France,Female,35,2,104508.1,1,1,1,147636.46,0
5129,660.0,Germany,Male,35,9,113948.58,1,1,0,188891.96,1
5130,537.0,France,Male,47,10,0.0,2,0,1,25482.62,0
5131,554.0,France,Female,39,10,0.0,2,1,1,18391.93,0
5132,806.0,France,Male,31,9,0.0,2,0,1,140168.36,0
5133,611.0,Germany,Male,37,1,117524.72,2,0,1,161064.29,0
5134,665.0,France,Female,37,5,160389.82,1,0,1,183542.08,0
5135,648.0,France,Female,37,7,0.0,2,1,0,194238.92,0
5136,507.0,Spain,Male,46,6,92783.68,1,1,1,51424.29,0
5137,681.0,France,Male,34,3,0.0,2,0,0,55816.2,0
5138,687.0,France,Female,26,6,0.0,2,1,1,32909.13,0
5139,688.0,Spain,Female,46,8,155681.72,1,1,0,26287.21,0
5140,535.0,Germany,Male,38,8,127475.24,1,0,0,60775.76,1
5141,701.0,France,Male,41,10,0.0,2,1,1,146257.77,0
5142,488.0,France,Male,43,10,112751.13,1,1,1,28332.0,0
5143,539.0,France,Female,29,4,0.0,2,1,1,100919.19,0
5144,674.0,France,Male,45,7,144889.18,1,1,1,102591.9,1
5145,538.0,Spain,Male,40,8,0.0,2,1,1,25554.4,0
5146,829.0,France,Female,22,7,150126.44,1,1,0,152107.93,1
5147,768.0,France,Male,54,8,69712.74,1,1,1,69381.05,0
5148,585.0,Spain,Female,44,4,0.0,2,0,1,101728.46,0
5149,581.0,France,Male,31,3,0.0,2,0,0,89040.61,0
5150,682.0,Germany,Female,35,2,117438.92,2,1,1,16910.98,0
5151,653.0,France,Male,38,8,119315.75,1,1,0,150468.35,0
5152,712.0,France,Female,30,1,89571.59,1,1,1,177613.19,0
5153,620.0,Germany,Female,34,8,102251.57,1,1,0,120672.09,0
5154,709.0,France,Male,42,9,118546.71,1,0,1,77142.85,0
5155,635.0,Spain,Male,38,0,103257.14,1,0,0,158344.63,0
5156,749.0,Spain,Female,43,1,124209.02,1,1,1,167179.48,0
5157,629.0,Spain,Male,32,3,0.0,2,1,1,15404.64,0
5158,836.0,Spain,Female,41,7,150302.84,1,1,1,156036.19,0
5159,645.0,France,Female,45,8,85325.93,1,0,0,22558.74,0
5160,844.0,France,Female,29,8,0.0,2,0,0,147342.03,0
5161,645.0,France,Male,40,6,131411.24,1,1,1,194656.11,0
5162,752.0,Spain,Female,36,3,0.0,2,1,1,48505.1,0
5163,760.0,Spain,Female,41,6,0.0,2,0,0,101491.23,0
5164,714.0,Germany,Female,45,9,106431.97,2,1,1,164117.69,0
5165,717.0,France,Male,50,9,90305.76,1,1,1,124626.57,0
5166,645.0,Germany,Male,28,7,117466.03,2,1,1,34490.06,0
5167,681.0,France,Male,32,3,148884.47,2,1,1,90967.37,0
5168,681.0,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
5169,679.0,Germany,Female,37,8,77373.87,2,0,1,174873.09,0
5170,710.0,France,Female,31,3,0.0,2,1,1,112289.06,0
5171,733.0,Germany,Male,39,5,91538.51,1,1,1,93783.0,0
5172,724.0,France,Female,32,6,0.0,2,1,1,150026.79,0
5173,726.0,France,Female,34,0,185734.75,1,1,1,102036.82,0
5174,520.0,France,Male,30,3,143396.54,2,1,1,898.51,0
5175,556.0,France,Male,40,5,125909.85,1,1,1,95124.4,0
5176,579.0,France,Female,45,2,0.0,2,0,0,11514.39,0
5177,570.0,France,Female,29,0,0.0,1,1,0,37092.43,0
5178,631.0,France,Male,51,8,100654.8,1,1,0,171587.9,0
5179,623.0,Spain,Male,44,1,83325.77,1,0,1,80828.78,0
5180,665.0,France,Male,35,8,110934.54,1,1,0,169287.99,0
5181,619.0,France,Female,49,9,145359.99,1,1,0,38186.85,0
5182,593.0,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
5183,608.0,Spain,Male,66,8,123935.35,1,1,1,65758.19,0
5184,526.0,France,Female,36,0,0.0,2,1,0,97767.63,0
5185,684.0,Spain,Male,40,2,70291.02,1,1,1,115468.84,1
5186,604.0,Germany,Female,42,10,166031.45,1,1,0,98293.14,0
5187,636.0,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
5188,669.0,Spain,Female,33,8,0.0,2,0,1,128538.05,0
5189,624.0,France,Male,71,7,0.0,2,1,1,108841.83,0
5190,631.0,France,Male,29,2,0.0,2,1,1,18581.84,0
5191,753.0,France,Male,48,4,0.0,2,0,1,146821.42,0
5192,588.0,France,Male,40,5,0.0,2,0,0,100727.68,0
5193,729.0,Germany,Male,26,4,97268.1,2,1,0,39356.38,0
5194,602.0,France,Female,42,10,0.0,2,0,0,169921.11,1
5195,689.0,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
5196,809.0,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
5197,562.0,France,Male,38,5,0.0,1,1,0,115700.2,0
5198,763.0,Spain,Female,32,8,0.0,2,1,0,16725.53,0
5199,669.0,France,Male,57,5,0.0,2,1,1,56875.76,0
5200,709.0,France,Male,39,8,0.0,2,1,0,56214.09,0
5201,554.0,Spain,Female,45,4,0.0,2,1,1,193412.05,0
5202,699.0,France,Male,37,10,0.0,2,0,0,83263.04,0
5203,732.0,Spain,Male,54,0,134249.7,1,0,1,13404.4,0
5204,625.0,France,Female,45,3,0.0,1,1,1,184474.15,1
5205,599.0,France,Male,30,9,105443.68,1,1,1,121124.53,0
5206,584.0,Spain,Female,50,1,0.0,1,0,1,152567.75,1
5207,499.0,France,Male,35,10,0.0,2,1,0,10722.54,0
5208,526.0,Spain,Male,38,2,0.0,2,0,0,58010.98,0
5209,625.0,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
5210,537.0,Spain,Female,38,1,96939.06,1,1,1,102606.92,0
5211,679.0,France,Female,33,9,112528.65,2,1,0,177362.45,0
5212,684.0,France,Male,60,2,116563.58,1,1,0,120257.7,1
5213,850.0,France,Male,32,4,0.0,1,1,1,180622.02,0
5214,495.0,Spain,Female,42,7,0.0,2,0,0,130404.53,0
5215,537.0,Spain,Female,38,6,141786.78,1,0,1,147797.54,0
5216,513.0,France,Male,30,5,0.0,2,1,0,162523.66,0
5217,618.0,Germany,Female,40,1,133245.52,2,1,1,54495.82,0
5218,802.0,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
5219,547.0,France,Male,43,1,92350.36,1,0,1,80262.91,0
5220,613.0,Germany,Male,69,9,78778.49,1,0,1,8751.59,0
5221,592.0,Germany,Female,34,6,102143.93,2,1,1,102628.98,0
5222,546.0,France,Male,29,5,0.0,1,1,1,94823.95,0
5223,721.0,Germany,Male,37,4,98459.6,1,0,0,90821.66,0
5224,671.0,Germany,Female,47,7,114603.76,2,1,0,153194.32,1
5225,624.0,Spain,Male,35,2,0.0,2,1,0,87310.59,0
5226,751.0,Germany,Female,51,7,148074.79,1,1,0,146411.41,1
5227,636.0,Spain,Male,36,1,0.0,3,1,1,74048.1,1
5228,607.0,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
5229,509.0,Germany,Female,29,0,107712.57,2,1,1,92898.17,0
5230,653.0,Spain,Male,35,9,0.0,2,1,1,45956.05,0
5231,709.0,Spain,Female,37,8,0.0,3,1,0,71738.56,0
5232,559.0,France,Male,32,9,145303.52,1,1,0,103560.98,0
5233,684.0,Germany,Male,37,4,138476.41,2,1,1,52367.29,0
5234,635.0,France,Female,27,8,127471.56,1,1,1,152916.05,1
5235,709.0,France,Male,26,6,156551.63,1,0,1,4410.77,0
5236,656.0,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
5237,793.0,France,Male,32,2,0.0,2,1,0,193817.63,1
5238,609.0,Spain,Male,37,5,129312.79,1,1,1,26793.82,0
5239,618.0,Germany,Female,29,10,100315.1,2,1,1,32526.64,0
